product_id,product_name,description,product_sku,brand_name,image,old_categories,reason_x,s1,s2,s3,reason_y
5f49a1ce-d1da-4144-b587-5d203944776f,Classic Resistance Bands 3686,"A high-quality resistance bands. Classic design, built for performance and everyday use.",SKU-ZSPSROQJ,Bottle Brand Testing,https://example.com/images/product-3686.jpg,"Automotive, Pet Supplies",Only Old Categories,FASHION > WOMEN > CLOTHING > ACTIVEWEAR > Top,STATIONERY > LIFESTYLE > GIFTS,FASHION > MEN > CLOTHING > STREETWEAR > Shorts,Resistance bands
5f49fd3c-5762-4bbd-af26-342c90ab3f97,Premium Face Wash 8259,"A high-quality face wash. Premium design, built for performance and everyday use.",SKU-F70A1T75,Bottle Brand Testing,https://example.com/images/product-8259.jpg,"Sports, Kitchen",Only Old Categories,FASHION > WOMEN > SKIN CARE & BEAUTY > SKIN CARE,FASHION > KIDS > BABYCARE & PERFUMES > BODYCARE,FASHION > MEN > HAIRCARE & GROOMING > HAIR GROOMING,Face wash
5f4ea4af-faaa-41be-b6e3-1a3ffca10b56,بطاقة اهداء - ينعاد عليكم بالصحة و السلام,<p>مقاس 10*10 سم </p><p><br></p><p>مرفقة مع ظرف </p>,undefined,قرطاسية روان,https://cdn.salla.sa/Owemz/Ee0oIFtXXQBQ63IwKXS20AydztjJlnVlYrTE8FaP.jpg,,No Mapping,STATIONERY > GIFTBAR > GIFT CARDS,STATIONERY > LIFESTYLE > GIFTS,STATIONERY > GIFTBAR > GIFT WRAPPING PAPER,Gift card
5f5186e8-94a1-45d0-a69a-866204d8eade,2084حكاية العربي الأخير,كتاب ورقي,177,كتب سقف,https://undefined,,No Mapping,STATIONERY > LIFESTYLE > GIFTS,STATIONERY > OFFICE SUPPLIES > NOTEBOOKS,HOME > DÉCOR > ACCESSORIES,Book
5f524904-aad0-4951-aecf-50be0afc0d5f,تيشرت شرار هجوم العمالقة,● تشيرت كوزي تم تصميمة وتصنيعه بعناية وبتفاصيل دقيقة بقماش قطني من أجود أنواع القطن ● يتميز بقدر عالي من النعومة والمرونة مما يجعله مريحاً ويمنح الجسم برودة طبيعية خلال فصل الصيف كما يحافظ على دفء الجسم في فصل الشتاء.; ● يعمل على إمداد الجسم بالقدر الكافي من البرودة و امتصاص أكبر قدر ممكن من العرق.; ● يأتي تشيرت كوزي بعدة مقاسات موحدة تناسب جميع الجنسين وبألوان متعددة وقادر على تحمل الاستخدام اليومي ● إذا كنت تبحث عن تي شيرت مريح وعصري ومناسب لجميع المناسبات، فنحن صنعنا الخيار الأمثل لك.,UX119-L-BLU,Kozi,https://cdn.dsmcdn.com/ty1684/prod/QC/20250524/23/c7d2b2f8-7f01-3362-944c-c0c113ac8ed4/1_org_zoom.jpg,,No Mapping,FASHION > WOMEN > CLOTHING > RTW > T-shirt,FASHION > MEN > CLOTHING > STREETWEAR > T-shirts,FASHION > KIDS > CLOTHING > DAILY WEAR,T-shirt
5f52a4d7-7143-4c07-8bc5-f57b134146c0,تيشرت دبدوب تستحق المحاولة,● تشيرت كوزي تم تصميمة وتصنيعه بعناية وبتفاصيل دقيقة بقماش قطني من أجود أنواع القطن ● يتميز بقدر عالي من النعومة والمرونة مما يجعله مريحاً ويمنح الجسم برودة طبيعية خلال فصل الصيف كما يحافظ على دفء الجسم في فصل الشتاء.; ● يعمل على إمداد الجسم بالقدر الكافي من البرودة و امتصاص أكبر قدر ممكن من العرق.; ● يأتي تشيرت كوزي بعدة مقاسات موحدة تناسب جميع الجنسين وبألوان متعددة وقادر على تحمل الاستخدام اليومي ● إذا كنت تبحث عن تي شيرت مريح وعصري ومناسب لجميع المناسبات، فنحن صنعنا الخيار الأمثل لك.,UX210-XL-BLK,Kozi,https://cdn.dsmcdn.com/ty1685/prod/QC/20250526/17/bda38243-d4a1-345c-ae67-0ac4b1ad0878/1_org_zoom.jpg,,No Mapping,FASHION > WOMEN > CLOTHING > RTW > T-shirt,FASHION > MEN > CLOTHING > STREETWEAR > T-shirts,FASHION > KIDS > CLOTHING > DAILY WEAR,T-shirt
5f57b060-4d40-4e52-97fd-98e39c509819,تيشرت لعبة اكس او,● تشيرت كوزي تم تصميمة وتصنيعه بعناية وبتفاصيل دقيقة بقماش قطني من أجود أنواع القطن ● يتميز بقدر عالي من النعومة والمرونة مما يجعله مريحاً ويمنح الجسم برودة طبيعية خلال فصل الصيف كما يحافظ على دفء الجسم في فصل الشتاء.; ● يعمل على إمداد الجسم بالقدر الكافي من البرودة و امتصاص أكبر قدر ممكن من العرق.; ● يأتي تشيرت كوزي بعدة مقاسات موحدة تناسب جميع الجنسين وبألوان متعددة وقادر على تحمل الاستخدام اليومي ● إذا كنت تبحث عن تي شيرت مريح وعصري ومناسب لجميع المناسبات، فنحن صنعنا الخيار الأمثل لك.,UX183-L-GRY,Kozi,https://cdn.dsmcdn.com/ty1684/prod/QC/20250526/17/92f1e29e-dc1a-3942-9b74-cc4ffdbc583c/1_org_zoom.jpg,,No Mapping,FASHION > WOMEN > CLOTHING > RTW > T-shirt,FASHION > MEN > CLOTHING > STREETWEAR > T-shirts,FASHION > KIDS > CLOTHING > DAILY WEAR,T-shirt
5f5a2414-810b-44f1-b539-f17b2988c9e0,Classic Cookware Set 3732,"A high-quality cookware set. Classic design, built for performance and everyday use.",SKU-W6S7Q4PP,Bottle Brand Testing,https://example.com/images/product-3732.jpg,"Beauty & Personal Care, Pet Supplies",Only Old Categories,HOME > KITCHENWARE > COOKING TOOLS,HOME > KITCHENWARE > KITCHEN ACCESSORIES,HOME > KITCHENWARE > SERVING ITEMS,Cookware set
5f5ab56a-a9d0-4036-9c7f-e8f64c61052e,Purple sticker pack - 3 stickers,sticker pack,S003,مؤسسة رناد محمد داود للفنون,,,No Mapping,STATIONERY > LIFESTYLE > GIFTS,STATIONERY > ART > ART ACCESSORIES,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,Stickers
5f5ad3c7-037f-46d9-94f5-1c0869501c65,جراب قلم,"جراب قلم أزرق مصنوع من الكروشية يتميز بتصميمه اليدوي الفريد والتفاصيل الدقيقة. يضفي لمسة فنية رائعة، مع توفير حماية مثالية للقلم من الخدوش. خيوطه الناعمة تضيف شعورًا بالراحة،مثالي للاستخدام اليومي أو كهدية للمبدعين وعشاق الكتابة .

يأتي القلم مع الجراب .

مقاس رأس القلم (0.5).",9,نجم كروشية,https://fcadd929ce4bd6713e2135b6a4a68163.cdn.bubble.io/f1751907457052x585444938232518400/Unnamed-Product-rand-7868-8057-63090228.avif,Handmade crafts,Only Old Categories,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,STATIONERY > LIFESTYLE > GIFTS,STATIONERY > ART > ART ACCESSORIES,Pen case
5f5c7dae-b115-4937-92a6-abe63c609058,كتاب الشاعر,,100240000077,حوراء بوك ستور,,,No Mapping,STATIONERY > LIFESTYLE > GIFTS,STATIONERY > OFFICE SUPPLIES > NOTEBOOKS,HOME > DÉCOR > ACCESSORIES,Book
5f603a79-53fc-4bed-b7c1-eda2ad2de41d,تشيرت شخصيات فريندز,● تشيرت كوزي تم تصميمة وتصنيعه بعناية وبتفاصيل دقيقة بقماش قطني من أجود أنواع القطن ● يتميز بقدر عالي من النعومة والمرونة مما يجعله مريحاً ويمنح الجسم برودة طبيعية خلال فصل الصيف كما يحافظ على دفء الجسم في فصل الشتاء.; ● يعمل على إمداد الجسم بالقدر الكافي من البرودة و امتصاص أكبر قدر ممكن من العرق.; ● يأتي تشيرت كوزي بعدة مقاسات موحدة تناسب جميع الجنسين وبألوان متعددة وقادر على تحمل الاستخدام اليومي ● إذا كنت تبحث عن تي شيرت مريح وعصري ومناسب لجميع المناسبات، فنحن صنعنا الخيار الأمثل لك.,UX74-XL-GRY,Kozi,https://cdn.dsmcdn.com/ty1684/prod/QC/20250526/17/41e78f0b-afc6-3b84-afa1-2fa1440fac48/1_org_zoom.jpg,,No Mapping,FASHION > MEN > CLOTHING > STREETWEAR > T-shirts,FASHION > WOMEN > CLOTHING > RTW > T-shirt,FASHION > KIDS > CLOTHING > DAILY WEAR,Unisex cotton t-shirt with print.
5f678001-9f05-4c6d-839d-22e75f96c6e8,Advanced Office Chair 6347,"A high-quality office chair. Advanced design, built for performance and everyday use.",SKU-U9V85G8Z,Bottle Brand Testing,https://example.com/images/product-6347.jpg,"Books, Beauty & Personal Care",Only Old Categories,HOME > DÉCOR > CHAIRS,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,HOME > SOFT FURNISHING > ACCESSORIES,Office furniture/chair.
5f68cf3f-0f4d-4a6c-a0a4-017856a5b3a3,ميدالية,ميدالية خشبية صغيرة منقوشة يدويا مزينة بشعار سيفين ونخلة متوفرة باللون الأبيض و الذهبي,,صغيرة,https://fcadd929ce4bd6713e2135b6a4a68163.cdn.bubble.io/f1757931062914x807570349900688100/19.jpg,Handmade crafts,Only Old Categories,STATIONERY > LIFESTYLE > KEY CHAIN,STATIONERY > LIFESTYLE > GIFTS,HOME > DÉCOR > ACCESSORIES,Wooden keychain.
5f6bf44c-f82a-4491-983a-bd4767ce76de,تيشيرت انيمي هيسوكا,● تشيرت كوزي تم تصميمة وتصنيعه بعناية وبتفاصيل دقيقة بقماش قطني من أجود أنواع القطن ● يتميز بقدر عالي من النعومة والمرونة مما يجعله مريحاً ويمنح الجسم برودة طبيعية خلال فصل الصيف كما يحافظ على دفء الجسم في فصل الشتاء.; ● يعمل على إمداد الجسم بالقدر الكافي من البرودة و امتصاص أكبر قدر ممكن من العرق.; ● يأتي تشيرت كوزي بعدة مقاسات موحدة تناسب جميع الجنسين وبألوان متعددة وقادر على تحمل الاستخدام اليومي ● إذا كنت تبحث عن تي شيرت مريح وعصري ومناسب لجميع المناسبات، فنحن صنعنا الخيار الأمثل لك.,UX171-M-BLU,Kozi,https://cdn.dsmcdn.com/ty1683/prod/QC/20250526/17/811bb6d2-41c7-3ef9-8416-b015a3fc1e59/1_org_zoom.jpg,,No Mapping,FASHION > MEN > CLOTHING > STREETWEAR > T-shirts,FASHION > WOMEN > CLOTHING > RTW > T-shirt,FASHION > KIDS > CLOTHING > DAILY WEAR,Anime print cotton t-shirt.
5f6c3fbc-28da-43d5-a244-91dd9ce91fd2,Classic Shampoo 3111,"A high-quality shampoo. Classic design, built for performance and everyday use.",SKU-BTHT4SXE,Bottle Brand Testing,https://example.com/images/product-3111.jpg,"Music, Toys & Games",Only Old Categories,FASHION > WOMEN > SKIN CARE & BEAUTY > HAIR CARE > Hair Treatment,FASHION > MEN > HAIRCARE & GROOMING > HAIR GROOMING,FASHION > KIDS > BABYCARE & PERFUMES > BODYCARE,Shampoo for hair care.
5f741de1-b244-4a8d-bff6-ff418d7129aa,Premium Humidifier 6301,"A high-quality humidifier. Premium design, built for performance and everyday use.",SKU-TDAUAYRJ,Bottle Brand Testing,https://example.com/images/product-6301.jpg,"Music, Beauty & Personal Care",Only Old Categories,HOME > DÉCOR > ACCESSORIES,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,HOME > KITCHENWARE > KITCHEN ACCESSORIES,Humidifier for home/desk usage.
5f7b752b-1c15-45e2-962e-74020f32b77b,حينما تشيخ ظلالنا,كتاب ورقي,1622,كتب سقف,https://undefined,,No Mapping,STATIONERY > LIFESTYLE > GIFTS,STATIONERY > OFFICE SUPPLIES > NOTEBOOKS,HOME > DÉCOR > ACCESSORIES,Book product.
5f88d447-4b0d-4a03-ab63-1fab92180867,محفظة تطريز يدوي ( النخل ),Description for محفظة تطريز يدوي ( النخل ),SKU385085,ساره boutique,https://raff-media-production.s3.me-south-1.amazonaws.com/products/9ac8d511-c55f-4d29-979a-ff2f78b284ba,Handmade crafts,Only Old Categories,FASHION > WOMEN > ACCESSORIES > LEATHERGOODS,FASHION > MEN > ACCESSORIES > LEATHERGOODS,FASHION > WOMEN > ACCESSORIES > BAGS,Hand-embroidered wallet.
5f8b51bc-eb8e-45cb-910f-547c3fd6a1ce,سديري اطفال - دبل فيس,,100220000032,سمو,,,No Mapping,FASHION > KIDS > CLOTHING > DAILY WEAR,FASHION > MEN > CLOTHING > الزي الرسمي > Vests,FASHION > MEN > CLOTHING > OUTWEAR,Kids vest.
5f8f3dfe-20e1-43bb-8acb-c49666927b8e,فاصل كتاب إلى أرض الأحلام,"فاصل كتاب ورقي بتعليقة تراب أساطير تضيء في الظلام
مستوحى من فيلم بيتربان",BM-PP-1,بلوتو ستوديو,,,No Mapping,STATIONERY > LIFESTYLE > GIFTS,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,STATIONERY > SCHOOL SUPPLIES > STUDY & PLANNING,Bookmark item.
5f8f5f3e-b8bb-4943-8ec9-6cbe64cf5d53,Guest book - English,"As a bride we know how busy you can be on your wedding day, and seeing everyone on the day is nearly impossible. Give your wedding guest the chance to show their love and write you messages and let the memory of your special day live forever.",,TARA HAL,https://fcadd929ce4bd6713e2135b6a4a68163.cdn.bubble.io/f1752515069704x518485116759757950/1-_EF_BF_BD-HERO-_EF_BF_BD-Guests-E.jpg,,No Mapping,STATIONERY > LIFESTYLE > GIFTS,STATIONERY > OFFICE SUPPLIES > NOTEBOOKS,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,Guest book for events.
5f8f7593-f242-47d1-a037-1d85c07b002c,بانتس ابيض,بانتس ابيض قطن,SKU627090,MY STYLE,https://raff-media-production.s3.me-south-1.amazonaws.com/products/34a318e0-8330-4945-9c66-b93dbee94896,Clothing & Textiles,Only Old Categories,FASHION > WOMEN > CLOTHING > RTW > Pants,FASHION > MEN > CLOTHING > STREETWEAR > Pants,FASHION > WOMEN > CLOTHING > LOUNGEWEAR > Pants,White cotton pants.
5f916a4e-d19f-4dc5-96c9-a9e9609b1738,فاصل كتاب,"فواصل كتب مصممة بذوق فني لترافقك في كل صفحة.
مثالية لمحبي القراءة، وتضفي لمسة ناعمة على كتبك المفضلة.
🤥Design 8 - I always lie when I say I study well",,ItsNoraStudio,https://fcadd929ce4bd6713e2135b6a4a68163.cdn.bubble.io/f1752648100576x760606837204337300/Design%203%20%281%29.png,,No Mapping,STATIONERY > LIFESTYLE > GIFTS,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,STATIONERY > SCHOOL SUPPLIES > STUDY & PLANNING,Bookmark item.
5f916a90-7b9f-41f8-947e-440b1a7a3217,Classic Smart Watch 8019,"A high-quality smart watch. Classic design, built for performance and everyday use.",SKU-1FQPGGPV,Bottle Brand Testing,https://example.com/images/product-8019.jpg,"Kitchen, Home & Garden",Only Old Categories,FASHION > WOMEN > ACCESSORIES > WATCHES,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,FASHION > MEN > ACCESSORIES > JEWELRY,Smart watch.
5f91cbd5-df22-42be-afaf-418f0d088d09,تشيرت كولورادو,● تشيرت كوزي تم تصميمة وتصنيعه بعناية وبتفاصيل دقيقة بقماش قطني من أجود أنواع القطن ● يتميز بقدر عالي من النعومة والمرونة مما يجعله مريحاً ويمنح الجسم برودة طبيعية خلال فصل الصيف كما يحافظ على دفء الجسم في فصل الشتاء.; ● يعمل على إمداد الجسم بالقدر الكافي من البرودة و امتصاص أكبر قدر ممكن من العرق.; ● يأتي تشيرت كوزي بعدة مقاسات موحدة تناسب جميع الجنسين وبألوان متعددة وقادر على تحمل الاستخدام اليومي ● إذا كنت تبحث عن تي شيرت مريح وعصري ومناسب لجميع المناسبات، فنحن صنعنا الخيار الأمثل لك.,UX187-M-BLU,Kozi,https://cdn.dsmcdn.com/ty1683/prod/QC/20250526/17/944d036e-4fd5-3087-841e-a0139584bb4e/1_org_zoom.jpg,,No Mapping,FASHION > MEN > CLOTHING > STREETWEAR > T-shirts,FASHION > WOMEN > CLOTHING > RTW > T-shirt,FASHION > KIDS > CLOTHING > DAILY WEAR,Cotton t-shirt.
5f91d7f0-9458-43b8-b06e-52509c82f56e,تيشيرت شخصيات انيمي,● تشيرت كوزي تم تصميمة وتصنيعه بعناية وبتفاصيل دقيقة بقماش قطني من أجود أنواع القطن ● يتميز بقدر عالي من النعومة والمرونة مما يجعله مريحاً ويمنح الجسم برودة طبيعية خلال فصل الصيف كما يحافظ على دفء الجسم في فصل الشتاء.; ● يعمل على إمداد الجسم بالقدر الكافي من البرودة و امتصاص أكبر قدر ممكن من العرق.; ● يأتي تشيرت كوزي بعدة مقاسات موحدة تناسب جميع الجنسين وبألوان متعددة وقادر على تحمل الاستخدام اليومي ● إذا كنت تبحث عن تي شيرت مريح وعصري ومناسب لجميع المناسبات، فنحن صنعنا الخيار الأمثل لك.,UX134-XL-BLK,Kozi,https://cdn.dsmcdn.com/ty1683/prod/QC/20250526/02/eec0b2bc-59c6-3eda-9551-be7aac7bb54b/1_org_zoom.jpg,,No Mapping,FASHION > MEN > CLOTHING > STREETWEAR > T-shirts,FASHION > WOMEN > CLOTHING > RTW > T-shirt,FASHION > KIDS > CLOTHING > DAILY WEAR,Cotton t-shirt.
5f93c08d-c240-462f-9df6-97d89ba04f96,تيشرت حوريه البحر ونيمو,● تشيرت كوزي تم تصميمة وتصنيعه بعناية وبتفاصيل دقيقة بقماش قطني من أجود أنواع القطن ● يتميز بقدر عالي من النعومة والمرونة مما يجعله مريحاً ويمنح الجسم برودة طبيعية خلال فصل الصيف كما يحافظ على دفء الجسم في فصل الشتاء.; ● يعمل على إمداد الجسم بالقدر الكافي من البرودة و امتصاص أكبر قدر ممكن من العرق.; ● يأتي تشيرت كوزي بعدة مقاسات موحدة تناسب جميع الجنسين وبألوان متعددة وقادر على تحمل الاستخدام اليومي ● إذا كنت تبحث عن تي شيرت مريح وعصري ومناسب لجميع المناسبات، فنحن صنعنا الخيار الأمثل لك.,UX63-S-MAU,Kozi,https://cdn.dsmcdn.com/ty1685/prod/QC/20250526/17/491073f3-6a00-335b-a69b-e2d4ebb90389/1_org_zoom.jpg,,No Mapping,FASHION > MEN > CLOTHING > STREETWEAR > T-shirts,FASHION > WOMEN > CLOTHING > RTW > T-shirt,FASHION > KIDS > CLOTHING > DAILY WEAR,Cotton t-shirt.
5f94d65e-a588-4b1a-adf9-4b5db791342e,تاق كبير | قبعة حفلات,"<p class=""ql-align-right"">الحجم: 5*9 سم</p><p class=""ql-align-right""><br></p><p class=""ql-align-right""><strong>ملاحظة: السعر الموضح  هو سعر البيع للحبة الواحدة.</strong></p><p><br></p>",undefined,قرطاسية روان,"https://cdn.salla.sa/eSHVjrBFuQUTymfI3fvC6qjHLbm1ETyd10k31vZa.jpeg,https://cdn.salla.sa/DEFbnR3WXyMZplhm2Nm8v2L8WYht9FGTf65lRVKc.jpeg",,No Mapping,STATIONERY > GIFTBAR > GIFT WRAPPING PAPER,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,STATIONERY > LIFESTYLE > GIFTS,Party tag/accessory.
5f957060-df96-49d4-9794-5577ca89b6cf,تشريح القلق,كتاب ورقي,1530,كتب سقف,https://undefined,,No Mapping,STATIONERY > LIFESTYLE > GIFTS,STATIONERY > OFFICE SUPPLIES > NOTEBOOKS,STATIONERY > LIFESTYLE > DAILY CARDS,Book product.
5f962dc4-729e-4030-81dc-b01f723ea3d6,الحوتة الراقصة,"الحوتة الراقصة
الحوته الراقصة: سلسلة القصص المائية"" 🌟🛁

اتود ان يكون الاستحمام أكثر متعة لطفلك؟

الحوته الراقصة كتاب بلاستيكي مميز هو رفيق مثالي في كل مرة يدخل فيها طفلك إلى الحمام، ليصبح وقت الاستحمام مغامرة مليئة بالمرح!

مرفق مع القصة اسفنجة ماصة للماء مع أنشطة تلوين لشخصيات القصة



لماذا تختار "" الحوته الراقصة ""؟

تصميم بلاستيكي مقاوم للماء: مثالي للاستحمام، يحافظ على القصة سليمة طوال الوقت.
شخصيات محبوبة ومرحة: تتفاعل مع الطفل وتجعله يتابع القصة بشغف.
يعزز روتين الاستحمام الإيجابي: يجعل من الاستحمام لحظة مميزة مليئة بالمرح.
قصة تعليمية مسلية: تشجع الأطفال على الاسترخاء والاستمتاع أثناء الاستحمام.",,حوراء بوك ستور,https://fcadd929ce4bd6713e2135b6a4a68163.cdn.bubble.io/f1762720687810x226032188443699330/1301-oberflex_purepapercolor_clawed_white001_detail.jpg,,No Mapping,STATIONERY > LIFESTYLE > GIFTS,FASHION > KIDS > GIFT & ACCESSORIES > BATH TOOLS,STATIONERY > ART > KIDS ART SUPPLIES,Children's story book (bath toy accessory).
5f969703-7a79-4965-9c92-41aba30c2b1e,Deluxe Kitchen Knife 5811,"A high-quality kitchen knife. Deluxe design, built for performance and everyday use.",SKU-J27T5H22,Bottle Brand Testing,https://example.com/images/product-5811.jpg,"Kitchen, Pet Supplies",Only Old Categories,HOME > KITCHENWARE > COOKING TOOLS,HOME > KITCHENWARE > KITCHEN ACCESSORIES,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,Kitchen tool.
5f9a7f1d-cd0c-44ea-b034-29d7f6fb6b3f,Shopping is my cardio sticker,"Shopping is my cardio sticker
",,سادة,https://fcadd929ce4bd6713e2135b6a4a68163.cdn.bubble.io/f1763179412150x500468510290925000/6d2c85bd-4864-4b1a-a98c-7c2124c55c2c-375x500-06E0jrNiQqjnOoCNlFYkHXDOUdjK5eMZXmNi6RO8.jpg,,No Mapping,STATIONERY > LIFESTYLE > GIFTS,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,STATIONERY > ART > CRAFTS,Sticker.
5f9fa6f7-c519-4cd4-845a-f9639eef232c,طرحه بوال ياباني كروشية ورد,"خامة بوال ياباني عالي الجودة: يتميز بقوامه الخفيف وانسداله الناعم، مما يجعله مريحًا للارتداء طوال اليوم دون أي شعور بالثقل. كما يسمح بمرور الهواء ليمنحكِ شعورًا بالانتعاش.
تصميم مزدوج الطبقات: يأتي الحجاب بطبقتين يضفيان عليه حجمًا أنيقًا وتغطية مثالية، مع إمكانية تنسيقه بأكثر من طريقة ليناسب ذوقكِ ومناسباتكِ المختلفة.
نقشة ورد كروشيه يدوية: تتزين الأطراف بزهور كروشيه رقيقة ومتقنة الصنع، تضفي لمسة أنثوية وحرفية عالية تبرز جمال الحجاب وتفرده.
مقاس مثالي: بأبعاد 56*200 سم، يوفر لكِ هذا الحجاب الطول والعرض المناسبين لتغطية أنيقة ومحتشمة، سواء كنتِ تفضلين لفه بطرق تقليدية أو عصرية.",,متجر طرحه,https://fcadd929ce4bd6713e2135b6a4a68163.cdn.bubble.io/f1760266891136x676036241928366100/WhatsApp%20Image%202025-10-12%20at%201.46.06%20PM.jpeg,,No Mapping,FASHION > WOMEN > CLOTHING > OUTWEAR > Abaya,FASHION > WOMEN > ACCESSORIES > LEATHERGOODS,HOME > SOFT FURNISHING > FABRICS,Traditional scarf (Tarha).
5fa6f1c2-ddd4-485a-957b-3f75ffe0c864,مجموعة ستيكرات قهوة,,HA0055,هبة ستديو,,,No Mapping,STATIONERY > LIFESTYLE > GIFTS,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,STATIONERY > ART > CRAFTS,Sticker set.
5fa97489-d38d-4684-959a-d7b40d9f2e0b,Agenda Gift Set 2025 -  Calm Sea,"The Gift of the Year from the 2025 Diary contains :
1. The daily agenda, A5 size, contains 432 pages
2. PREMIUM Pen 
3. Mini Desk Calender
4. ToDo Lis
5. Monthly to-do list
6. Wall calendar
7. 2 coasters
8. Bookmark
9. Stickers booklet
10. Gift card",9949744800013,Fairuzy,,,No Mapping,STATIONERY > SCHOOL SUPPLIES > STUDY & PLANNING,STATIONERY > OFFICE SUPPLIES > NOTEBOOKS,STATIONERY > LIFESTYLE > GIFTS,Stationery gift set.
5fac0918-e511-42b2-a7b9-cdc13f00645f,Smart Bath Towel 6908,"A high-quality bath towel. Smart design, built for performance and everyday use.",SKU-BFWBSQPE,Bottle Brand Testing,https://example.com/images/product-6908.jpg,"Food & Beverages, Beauty & Personal Care",Only Old Categories,HOME > SOFT FURNISHING > ACCESSORIES,FASHION > WOMEN > SKIN CARE & BEAUTY > HAIR CARE > Bath Tools,FASHION > KIDS > GIFT & ACCESSORIES > BATH TOOLS,Bath towel.
5fad5f50-29e3-47c6-afcd-af7c1813f941,كتاب حدد لتحقق,"كتاب حدد لتحقق

خطوات تحديد وتحقيق الأهداف

من خلال تدبر سورة (المؤمنون)

مابين يدين الأن هوكتاب يرشدك إلى كيفية تحديد أهداف لتحققها وفق منهج قرآني من خلال تدبر سورة (المؤمنون)

إن استطعت أن تقتني هذا الكتاب... فأنت ستحصل على وصفة للفلاح الدنيوي والأخروي وستستشعرحلاوة وسهولة تدبر كلام الله من خلال الجماليات البيانية المبثوثة في هذا الكتاب.

المؤلف : ضياء خالد بوحمره

صفحات : 140

مقاس : 21*15 سم

تاريخ النشر: 2021

دار النشر : مكتبة ضحى",9789921717556,DHUHA BOOK STORE,https://fcadd929ce4bd6713e2135b6a4a68163.cdn.bubble.io/f1749025438842x967521154970350000/9789921717556%20-%201.jpg,,No Mapping,STATIONERY > LIFESTYLE > GIFTS,STATIONERY > OFFICE SUPPLIES > NOTEBOOKS,STATIONERY > LIFESTYLE > DAILY CARDS,Book product.
5fae2874-181e-483b-b880-512a0e4e2d07,Essential Conditioner 6712,"A high-quality conditioner. Essential design, built for performance and everyday use.",SKU-TJDS30I8,Bottle Brand Testing,https://example.com/images/product-6712.jpg,"Books, Kitchen",Only Old Categories,FASHION > WOMEN > SKIN CARE & BEAUTY > HAIR CARE > Hair Treatment,FASHION > MEN > HAIRCARE & GROOMING > HAIR GROOMING,FASHION > KIDS > BABYCARE & PERFUMES > BODYCARE,Conditioner for hair care.
5fb01974-212a-4f45-acec-91eaa8dc0ead,Advanced Smart Watch 6567,"A high-quality smart watch. Advanced design, built for performance and everyday use.",SKU-DLH7MIA9,Bottle Brand Testing,https://example.com/images/product-6567.jpg,"Toys & Games, Kitchen",Only Old Categories,FASHION > WOMEN > ACCESSORIES > WATCHES,STATIONERY > OFFICE SUPPLIES > DESK ACCESSORIES,FASHION > MEN > ACCESSORIES > JEWELRY,Smart watch.
5fb43b70-73e6-46f7-a31f-ae4e1e5b1e3b,Ultra Cat Food 990,"A high-quality cat food. Ultra design, built for performance and everyday use.",SKU-NX1WJMCH,Bottle Brand Testing,https://example.com/images/product-990.jpg,"Health, Food & Beverages",Only Old Categories,STATIONERY > LIFESTYLE > GIFTS,HOME > KITCHENWARE > SNACK BOXES,HOME > KITCHENWARE > SERVING ITEMS,Pet food product.
5fb4c69a-854f-444a-b939-4199188927a6,تيشرت طاقة سلبية,● تشيرت كوزي تم تصميمة وتصنيعه بعناية وبتفاصيل دقيقة بقماش قطني من أجود أنواع القطن ● يتميز بقدر عالي من النعومة والمرونة مما يجعله مريحاً ويمنح الجسم برودة طبيعية خلال فصل الصيف كما يحافظ على دفء الجسم في فصل الشتاء.; ● يعمل على إمداد الجسم بالقدر الكافي من البرودة و امتصاص أكبر قدر ممكن من العرق.; ● يأتي تشيرت كوزي بعدة مقاسات موحدة تناسب جميع الجنسين وبألوان متعددة وقادر على تحمل الاستخدام اليومي ● إذا كنت تبحث عن تي شيرت مريح وعصري ومناسب لجميع المناسبات، فنحن صنعنا الخيار الأمثل لك.,UX223-L-BLK,Kozi,https://cdn.dsmcdn.com/ty1685/prod/QC/20250526/17/e726b041-3083-327c-bb61-ac589f26e02d/1_org_zoom.jpg,,No Mapping,FASHION > MEN > CLOTHING > STREETWEAR > T-shirts,FASHION > WOMEN > CLOTHING > RTW > T-shirt,FASHION > KIDS > CLOTHING > DAILY WEAR,Cotton t-shirt.
